source_region,source_sector,destination_country,destination_value,destination_share,model_total,residual_to_model_total,indicator,source_sector_value,unit
SE,Other business services (74),SE,16689.433252155042,0.3835535422342037,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other business services (74),US,2875.8124372576494,0.0660914022930599,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other business services (74),FR,2103.5228814496895,0.048342783134744646,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other business services (74),CN,1898.2871596971129,0.043626092826460544,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other business services (74),DE,1693.562715257867,0.03892115260109592,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other business services (74),CH,1268.2812639409349,0.02914741105849144,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other business services (74),GB,1236.6614517736139,0.028420730243252243,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other business services (74),DK,1204.8360231348374,0.027689323987383826,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other business services (74),WA,1152.8647275102137,0.026494929053166905,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other business services (74),NO,1010.6657776603103,0.023226938457388484,43512.65576883715,-7.275957614183426e-12,economic_importance,43512.65576883715,M.EUR
SE,Other land transportation services,SE,22293.0212784405,0.5344229394107974,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Other land transportation services,US,1707.5908337414464,0.04093548834323263,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Other land transportation services,DE,1598.7756416118389,0.03832689913030726,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Other land transportation services,CN,1474.0072564218685,0.03533586950153067,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Other land transportation services,GB,1318.1600512151772,0.03159979799891808,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Other land transportation services,FR,1180.7229832334715,0.02830506639042957,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Other land transportation services,DK,1031.17819813622,0.024720080639641293,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Other land transportation services,NO,1007.2074828043724,0.02414543891712993,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Other land transportation services,NL,1003.9067144081936,0.024066310730484985,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Other land transportation services,WM,928.7183675028086,0.022263846324214725,41714.192326808814,7.275957614183426e-12,economic_importance,41714.192326808814,M.EUR
SE,Health and social work services (85),SE,40766.78747518956,0.9811560692208,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Health and social work services (85),WL,91.50338963352696,0.002202260998560401,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Health and social work services (85),GB,58.462942135560844,0.0014070588842871102,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Health and social work services (85),US,52.477163433353425,0.0012629959480977507,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Health and social work services (85),WF,49.88601295748599,0.001200633344294129,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Health and social work services (85),CN,43.08412034763706,0.001036928558372428,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Health and social work services (85),WM,38.34755088646822,0.0009229310088490561,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Health and social work services (85),DE,36.80150678778637,0.0008857215389680192,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Health and social work services (85),DK,31.640137078762564,0.0007615000947695257,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Health and social work services (85),FR,29.132223423258555,0.0007011407960223036,41549.74805136261,2.9103830456733704e-11,economic_importance,41549.74805136261,M.EUR
SE,Computer and related services (72),SE,26146.77428944621,0.6740219142337329,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Computer and related services (72),US,1494.319747215049,0.038521166907449056,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Computer and related services (72),CN,1077.6999568149013,0.027781376770257656,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Computer and related services (72),FR,694.1128525551318,0.0178931163131005,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Computer and related services (72),DE,682.7639624104145,0.017600560123373563,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Computer and related services (72),TW,544.1069526812203,0.01402620475222861,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Computer and related services (72),DK,521.6158248879376,0.013446419542753541,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Computer and related services (72),GB,455.0703861568876,0.011730984839393966,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Computer and related services (72),WA,448.5304411513971,0.011562395544103215,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Computer and related services (72),WM,409.35119054915236,0.010552417288398182,38792.1723868153,7.275957614183426e-12,economic_importance,38792.1723868153,M.EUR
SE,Construction work (45),SE,34840.958626907304,0.9492833841588246,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Construction work (45),DE,191.45189409052512,0.005216334713176148,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Construction work (45),US,140.86955814501485,0.0038381587691902227,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Construction work (45),CN,136.0454320002107,0.003706719710885665,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Construction work (45),JP,104.75386657458752,0.0028541437688470806,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Construction work (45),GB,100.68355932778276,0.0027432434035847717,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Construction work (45),NO,100.6726180420266,0.0027429452952324475,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Construction work (45),FI,85.64066086376957,0.0023333817314536336,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Construction work (45),FR,78.3690096567601,0.002135256939879112,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Construction work (45),WM,77.38488891842454,0.002108443399100513,36702.379087547626,2.1827872842550278e-11,economic_importance,36702.379087547626,M.EUR
SE,Sand and clay,SE,87531.61550698383,0.7141051830703198,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Sand and clay,DE,3710.1823238006064,0.03026861108659083,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Sand and clay,CN,3112.7327250402077,0.02539446529792955,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Sand and clay,DK,2918.843305157828,0.023812666094538203,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Sand and clay,US,2633.189189145937,0.02148222715966916,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Sand and clay,GB,2181.701632637458,0.017798876837307808,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Sand and clay,NO,1665.317777628851,0.013586086005336276,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Sand and clay,WA,1591.466592176966,0.012983589250288145,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Sand and clay,WM,1517.1074635024347,0.012376948565233737,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Sand and clay,FR,1412.1103359719598,0.011520355292703252,122575.24183011617,0.0,materials,122575.24183011617,kt
SE,Iron ores,WM,14329.760975007908,0.3238171640828219,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,Iron ores,CN,9114.731747271266,0.2059703990125639,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,Iron ores,US,2652.0556409866067,0.05992989960906585,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,Iron ores,WA,2594.494747827867,0.05862916575752111,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,Iron ores,TR,1991.986183346109,0.04501396205479591,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,Iron ores,IN,1856.8612167105432,0.04196047193943195,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,Iron ores,SE,1333.1018729376397,0.030124805897394018,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,Iron ores,WF,1309.6757221166388,0.029595432815912537,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,Iron ores,DE,873.9109419770273,0.019748226323209297,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,Iron ores,WL,697.0865380103817,0.015752432036551082,44252.62946019384,0.0,materials,44252.62946019384,kt
SE,"Products of forestry, logging and related services (02)",SE,9203.799942858006,0.21640590837163926,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,"Products of forestry, logging and related services (02)",GB,3817.7373752479753,0.08976519804257571,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,"Products of forestry, logging and related services (02)",DE,3078.7059987422253,0.07238859736233458,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,"Products of forestry, logging and related services (02)",US,2618.235847778963,0.06156171477949919,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,"Products of forestry, logging and related services (02)",WM,2561.679711350778,0.060231929022125236,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,"Products of forestry, logging and related services (02)",CN,2470.7379102645955,0.058093644487998676,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,"Products of forestry, logging and related services (02)",DK,2197.183928103242,0.05166166005050076,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,"Products of forestry, logging and related services (02)",NO,2042.5332642100313,0.048025410065943304,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,"Products of forestry, logging and related services (02)",WA,1564.0337321448355,0.03677460859971563,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,"Products of forestry, logging and related services (02)",NL,1337.4485935211542,0.03144698706819577,42530.26182192813,0.0,materials,42530.26182192813,kt
SE,Copper ores and concentrates,SE,8122.569785474569,0.30366200722425074,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Copper ores and concentrates,DE,3004.681329905257,0.11232991378416987,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Copper ores and concentrates,CN,2185.8564525184543,0.08171817237727223,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Copper ores and concentrates,IT,1652.5546755502892,0.06178070279221394,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Copper ores and concentrates,US,1510.7155006400214,0.056478049851846866,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Copper ores and concentrates,WA,833.2068012343957,0.03114940916213395,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Copper ores and concentrates,DK,823.5095166818252,0.030786876494563124,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Copper ores and concentrates,FR,709.7216692614832,0.026532921519971418,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Copper ores and concentrates,WM,662.7930352148682,0.024778496062603083,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Copper ores and concentrates,GB,656.6073767566688,0.024547245422346414,26748.719274176932,-7.275957614183426e-12,materials,26748.719274176932,kt
SE,Precious metal ores and concentrates,SE,10044.062609403489,0.9602688300746448,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Precious metal ores and concentrates,DE,108.10005873264576,0.010334973104708978,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Precious metal ores and concentrates,CN,64.12795799184074,0.006130993163886509,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Precious metal ores and concentrates,WA,45.932927083185916,0.004391445958409299,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Precious metal ores and concentrates,US,39.388233518095205,0.0037657364743741376,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Precious metal ores and concentrates,WM,21.672048675036848,0.0020719696437390433,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Precious metal ores and concentrates,GB,20.604879728016684,0.0019699422952349,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Precious metal ores and concentrates,WL,16.114299171104555,0.0015406175582798748,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Precious metal ores and concentrates,IN,13.103655652513536,0.0012527831189900836,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Precious metal ores and concentrates,FR,7.725864083523723,0.0007386360234209699,10459.636192317863,1.8189894035458565e-12,materials,10459.636192317863,kt
SE,Paper for treatment: landfill,SE,2116723512.322944,0.3391878919056711,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Paper for treatment: landfill,US,348513279.7238269,0.05584644568006341,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Paper for treatment: landfill,CN,280271818.2207922,0.04491130118290864,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Paper for treatment: landfill,DE,269803177.23471755,0.04323378579343428,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Paper for treatment: landfill,GB,221439064.37128192,0.035483826296818705,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Paper for treatment: landfill,FR,160938108.49570012,0.025789035473998315,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Paper for treatment: landfill,WM,160294344.38490957,0.025685877460987938,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Paper for treatment: landfill,TW,159461538.89516303,0.02555242708979392,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Paper for treatment: landfill,WA,146794166.15913007,0.023522582648937695,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Paper for treatment: landfill,PL,145130580.97991616,0.023256006524725873,6240563306.757451,0.0,ghg,6240563306.757451,kg CO2-eq
SE,Food waste for treatment: landfill,SE,1809972756.7419672,0.3182639579484718,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Food waste for treatment: landfill,US,320595621.80333513,0.0563732415949435,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Food waste for treatment: landfill,CN,251079947.3751687,0.04414966883642839,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Food waste for treatment: landfill,DE,245219149.2409463,0.04311911144047496,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Food waste for treatment: landfill,GB,195321419.57246676,0.03434514018716225,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Food waste for treatment: landfill,TW,154902018.97719735,0.027237829669123782,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Food waste for treatment: landfill,FR,149326575.61588743,0.02625744879605355,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Food waste for treatment: landfill,WM,146587196.85436654,0.025775758934306135,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Food waste for treatment: landfill,WA,137265729.45024025,0.024136680611787587,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Food waste for treatment: landfill,PL,116136814.60331538,0.02042139150520287,5687017683.086215,1.9073486328125e-06,ghg,5687017683.086215,kg CO2-eq
SE,Raw milk,SE,2944821797.0665827,0.7535928574525735,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Raw milk,WM,147232224.43436342,0.03767737417290038,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Raw milk,CN,97991639.93214194,0.02507649190062583,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Raw milk,DK,89383827.07024708,0.022873714707970564,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Raw milk,NO,85249947.44728953,0.021815836720062178,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Raw milk,DE,76276513.67273958,0.019519495526832537,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Raw milk,FI,53966567.10192571,0.013810282017661499,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Raw milk,GB,44347029.643258795,0.011348600048290719,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Raw milk,US,43626865.018520705,0.011164306751516955,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Raw milk,WA,38480564.62602192,0.009847345833217704,3907709272.910552,1.430511474609375e-06,ghg,3907709272.910552,kg CO2-eq
SE,Cattle,SE,1985865428.637373,0.8313765682513039,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,Cattle,NO,58696058.180597045,0.024572927609474212,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,Cattle,DK,40533285.18325498,0.01696913751035414,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,Cattle,DE,39193664.07959444,0.016408309178354563,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,Cattle,FI,31099841.365335118,0.01301985472661834,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,Cattle,US,25409621.696891136,0.010637661435810578,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,Cattle,GB,20549194.72886658,0.008602858354674801,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,Cattle,CN,17552977.38133224,0.007348501004873237,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,Cattle,FR,17165557.90497462,0.007186309010348753,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,Cattle,NL,12054980.82646733,0.0050467813404257485,2388647340.415658,-9.5367431640625e-07,ghg,2388647340.415658,kg CO2-eq
SE,"Cement, lime and plaster",SE,1079700165.5003688,0.8677570500076718,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
SE,"Cement, lime and plaster",NO,22159203.950375482,0.017809393815907133,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
SE,"Cement, lime and plaster",DK,14563254.590068448,0.011704515054632698,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
SE,"Cement, lime and plaster",DE,14561285.395772122,0.011702932409479836,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
SE,"Cement, lime and plaster",US,11737560.595827132,0.0094334994865922,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
SE,"Cement, lime and plaster",CN,11308329.056395354,0.00908852529252513,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
SE,"Cement, lime and plaster",GB,8224015.573126368,0.006609656755629025,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
SE,"Cement, lime and plaster",FI,7090551.628392862,0.005698689655317259,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
SE,"Cement, lime and plaster",FR,6320543.929375974,0.005079833022029225,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
SE,"Cement, lime and plaster",WM,5974883.579965603,0.0048020251502762755,1244242458.7513556,2.384185791015625e-07,ghg,1244242458.7513556,kg CO2-eq
